"","icd10_code","wva2016_code","wva2016_title","icd10_range.x","wbd10_age","wbd10_kind","wbd10_kind_depth","wbd10_codex4","wbd10_codex2","wbd10_code","wbd10_codex4_title","wbd10_codex2_title","wbd10_title","icd10_range.y"
"1407","N83",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1408","N84",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1409","N85",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1410","N86",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1411","N87",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2A","2A08","Noncommunicable diseases","Neoplasms","Cervix & Uterus cancers","C53-C55,D06,N87"
"1412","N88",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1413","N89",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1414","N90",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1415","N91",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1416","N92",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1417","N93",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1418","N94",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1419","N95",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1420","N96",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1421","N97",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1422","N98",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1423","N99",98,"Other and unspecified non- communicable disease","D65-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-84,J86-99,K00-31,K35-38,K40-69,K77-93,L00-99,M00-99,N00-16,N20-99","adult","codex",3,2,"2K","2K02","Noncommunicable diseases","Genito-urinary diseases","Other genitourinary system diseases","N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
"1424","O00",9.01,"Ectopic pregnancy","O00","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1425","O01",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1426","O02",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1427","O03",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1428","O04",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1429","O05",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1430","O06",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1431","O07",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1432","O08",9.02,"Abortion-related death","O03-08","adult","codex",3,1,"1M","1M01","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Abortion or miscarrage","O00-O08"
"1433","O10",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1434","O11",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1435","O12",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1436","O13",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1437","O14",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1438","O15",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1439","O16",9.03,"Pregnancy-induced hypertension","O10-16","adult","codex",3,1,"1M","1M02","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Hypertensive disorders of pregnancy","O11-O16"
"1440","O20",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1441","O21",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1442","O22",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1443","O23",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M04","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Maternal sepsis","O23,O41,O85-O86,O91,A34"
"1444","O24",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1445","O25",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1446","O26",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1447","O27",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1448","O28",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1449","O29",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1450","O30",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1451","O31",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1452","O32",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1453","O33",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1454","O34",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1455","O35",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1456","O36",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1457","O37",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1458","O38",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1459","O39",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1460","O40",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1461","O41",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M04","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Maternal sepsis","O23,O41,O85-O86,O91,A34"
"1462","O42",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1463","O43",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1464","O44",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1465","O45",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1466","O46",9.04,"Obstetric haemorrhage","O46,O67,O72","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1467","O47",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1468","O48",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1469","O49",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1470","O50",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1471","O51",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1472","O52",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1473","O53",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1474","O54",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1475","O55",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1476","O56",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1477","O57",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1478","O58",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1479","O59",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1480","O60",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1481","O61",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1482","O62",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1483","O63",9.05,"Obstructed labour","O63-66","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1484","O64",9.05,"Obstructed labour","O63-66","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1485","O65",9.05,"Obstructed labour","O63-66","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1486","O66",9.05,"Obstructed labour","O63-66","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1487","O67",9.04,"Obstetric haemorrhage","O46,O67,O72","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
"1488","O68",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1489","O69",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1490","O70",9.99,"Other and unspecified maternal cause","O01-02,O20-45,O47-62,O68-70,O73-84,O86-99,O713-719","adult","codex",3,1,"1M","1M05","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Other maternal conditions","O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
"1491","O72",9.04,"Obstetric haemorrhage","O46,O67,O72","adult","codex",3,1,"1M","1M03","Communicable, maternal, perinatal and nutritional conditions","Maternal conditions","Obastetric haemorrhage","O20,O43-O46,O67,O71-O72"
