"","icd10_code","wva2016_code","wva2016_title","icd10_range.x","wbd10_age","wbd10_kind","wbd10_kind_depth","wbd10_codex4","wbd10_codex2","wbd10_code","wbd10_codex4_title","wbd10_codex2_title","wbd10_title","icd10_range.y"
"1576","Q66",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1577","Q67",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1578","Q68",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1579","Q69",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1580","Q70",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1581","Q71",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1582","Q72",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1583","Q73",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1584","Q74",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1585","Q75",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1586","Q76",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1587","Q77",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1588","Q78",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1589","Q79",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1590","Q80",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1591","Q81",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1592","Q82",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1593","Q83",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1594","Q84",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1595","Q85",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1596","Q86",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1597","Q87",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1598","Q88",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1599","Q89",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1600","Q90",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1601","Q91",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1602","Q92",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1603","Q93",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1604","Q94",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1605","Q95",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1606","Q96",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1607","Q97",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1608","Q98",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1609","Q99",10.06,"Congenital malformation","Q00-99","neo","codex",3,1,"1D","1D01","Communicable, perinatal and nutritional conditions","Other conditions","Congenital anomalies","G10-G99,Q00-Q99"
"1610","V11",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1611","V11",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1612","V21",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1613","V21",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1614","V31",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1615","V31",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1616","V41",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1617","V41",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1618","V51",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1619","V51",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1620","V61",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1621","V61",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1622","V90",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1623","V90",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1624","V91",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1625","V91",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1626","V92",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1627","V92",12.01,"Road traffic accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1628","V92",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
"1629","V92",12.02,"Other transport accident","V11,V21,V31,V41,V51,V61,V90-99,V104-109,V114-119,V124-129,V134-139,V144-149,V154-159,V164-169,V174-179,V184-189,V194-199,V204-209,V214-219,V224-229,V234-239,V244-249,V254-259,V264-269,V274-279,V284-289,V294-299,V305-309,V315-319,V325-329,V335-339,V345-349,V355-359,V365-369,V375-379,V385-389,V394-399,V405-409,V415-419,V425-429,V435-439,V445-449,V455-459,V465-469,V475-479,V485-489,V494-499,V505-509,V515-519,V525-529,V535-539,V545-549,V555-559,V565-569,V575-579,V585-589,V594-599,V605-609,V615-619,V625-629,V635-639,V645-649,V655-659,V665-669,V675-679,V685-689,V694-699,V705-709,V715-719,V725-729,V735-739,V745-749,V755-759,V765-769,V775-779,V785-789,V794-809,V811-819,V821-833,V840-843,V850-853,V860-863,V870-879,V892-893,Y850,Y859","neo","codex",3,3,"3A","3A01","Injuries","Injuries","Injuries","S00-S99,T00-T98,V01-V99,W00-W99,X00-X52,X57-X99,Y00-Y91,Y97-Y98"
