icd10_kind,icd10_kind_depth,icd10_chapter,icd10_code,icd10_title,icd11_kind,icd11_kind_depth,icd11_chapter,icd11_code,icd11_title,icd11_foundation_url,icd11_linear_url
category,2,XX,Y56.2,Local astringents and local detergents,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1138144287,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.3,"Emollients, demulcents and protectants",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/647854475,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.4,"Keratolytics, keratoplastics and other hair treatment drugs and preparations",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1433659935,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.5,Ophthalmological drugs and preparations,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/808986507,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.6,Otorhinolaryngological drugs and preparations,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1150646132,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.7,"Dental drugs, topically applied",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/568244962,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.8,Other topical agents,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1414552560,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y56.9,"Topical agent, unspecified",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1414552560,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,1,XX,Y57,Other and unspecified drugs and medicaments,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/823891558,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.0,Appetite depressants [anorectics],category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1321787893,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.1,Lipotropic drugs,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/730016865,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.2,"Antidotes and chelating agents, not elsewhere classified",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1596882080,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.3,Alcohol deterrents,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/979742986,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.4,Pharmaceutical excipients,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1233855134,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.5,X-ray contrast media,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/750841612,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.6,Other diagnostic agents,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1483587573,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.7,"Vitamins, not elsewhere classified",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1025929825,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.8,Other drugs and medicaments,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/823891558,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y57.9,"Drug or medicament, unspecified",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/823891558,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,1,XX,Y58,Bacterial vaccines,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1282573096,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.0,BCG vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/4993609,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.1,Typhoid and paratyphoid vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1695023069,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.2,Cholera vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/296398626,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.3,Plague vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1960927928,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.4,Tetanus vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/118485284,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.5,Diphtheria vaccine,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1648639158,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.6,"Pertussis vaccine, including combinations with a pertussis component",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/384396361,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.8,"Mixed bacterial vaccines, except combinations with a pertussis component",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/248231071,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y58.9,Other and unspecified bacterial vaccines,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1282573096,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,1,XX,Y59,Other and unspecified vaccines and biological substances,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/691621554,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.0,Viral vaccines,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/481622728,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.1,Rickettsial vaccines,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/2046768990,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.2,Protozoal vaccines,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/223504291,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.3,Immunoglobulin,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1746512439,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.8,Other specified vaccines and biological substances,category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/691621554,http://id.who.int/icd/release/11/2022-02/mms/1158914813
category,2,XX,Y59.9,"Vaccine or biological substance, unspecified",category,1,23,PL00,"Drugs, medicaments or biological substances associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/691621554,http://id.who.int/icd/release/11/2022-02/mms/1158914813
block,2,XX,Y60-Y69,Misadventures to patients during surgical and medical care,block,1,23,nan,Causes of healthcare related harm or injury,http://id.who.int/icd/entity/558785723,http://id.who.int/icd/release/11/2022-02/mms/558785723
category,1,XX,Y60,"Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care",category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/279160930,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.0,During surgical operation,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/1168111080,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.1,During infusion or transfusion,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/550778994,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.2,During kidney dialysis or other perfusion,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/1417242765,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.3,During injection or immunization,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/825402649,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.4,During endoscopic examination,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/1121728141,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.5,During heart catheterization,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/664271641,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.6,"During aspiration, puncture and other catheterization",category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/1396354022,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.7,During administration of enema,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/913401460,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.8,During other surgical and medical care,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/279160930,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,2,XX,Y60.9,During unspecified surgical and medical care,category,2,23,PL11.0,"Cut, puncture or tear, as mode of injury or harm",http://id.who.int/icd/entity/279160930,http://id.who.int/icd/release/11/2022-02/mms/279160930
category,1,XX,Y61,Foreign object accidentally left in body during surgical and medical care,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/33759817,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.0,During surgical operation,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/1499938151,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.1,During infusion or transfusion,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/1009578227,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.2,During kidney dialysis or other perfusion,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/1216454670,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.3,During injection or immunization,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/768241048,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.4,During endoscopic examination,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/1579482636,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.5,During heart catheterization,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/997143450,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.6,"During aspiration, puncture and other catheterization",category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/1338139495,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.7,During removal of catheter or packing,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/713666291,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.8,During other surgical and medical care,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/33759817,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,2,XX,Y61.9,During unspecified surgical and medical care,category,2,23,PL11.3,"Foreign body accidentally left in body, as mode of injury or harm",http://id.who.int/icd/entity/33759817,http://id.who.int/icd/release/11/2022-02/mms/33759817
category,1,XX,Y62,Failure of sterile precautions during surgical and medical care,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1281022650,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.0,During surgical operation,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1491115353,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.1,During infusion or transfusion,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1034637517,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.2,During kidney dialysis or other perfusion,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1225130034,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.3,During injection or immunization,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/743296424,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.4,During endoscopic examination,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1604542004,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.5,During heart catheterization,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/988320678,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.6,"During aspiration, puncture and other catheterization",category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1313194841,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.8,During other surgical and medical care,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1420017488,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,2,XX,Y62.9,During unspecified surgical and medical care,category,2,23,PL11.4,"Failure of sterile precautions, as mode of injury or harm",http://id.who.int/icd/entity/1420017488,http://id.who.int/icd/release/11/2022-02/mms/1281022650
category,1,XX,Y63,Failure in dosage during surgical and medical care,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/1251988238,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.0,Excessive amount of blood or other fluid given during transfusion or infusion,category,2,23,PL13.0,"Overdose of substance, as mode of injury or harm",http://id.who.int/icd/entity/11598009,http://id.who.int/icd/release/11/2022-02/mms/11598009
category,2,XX,Y63.1,Incorrect dilution of fluid used during infusion,category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/559126606,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,2,XX,Y63.2,Overdose of radiation given during therapy,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/1442760883,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.3,Inadvertent exposure of patient to radiation during medical care,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/817169703,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.4,Failure in dosage in electroshock or insulin-shock therapy,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/1130075827,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.5,Inappropriate temperature in local application and packing,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/638606119,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.6,"Nonadministration of necessary drug, medicament or biological substance",category,2,23,PL14.0,Non-administration of necessary drug,http://id.who.int/icd/entity/734504411,http://id.who.int/icd/release/11/2022-02/mms/734504411
category,2,XX,Y63.8,Failure in dosage during other surgical and medical care,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/1251988238,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y63.9,Failure in dosage during unspecified surgical and medical care,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/802430620,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,1,XX,Y64,Contaminated medical or biological substances,category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/2137072794,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,2,XX,Y64.0,"Contaminated medical or biological substance, transfused or infused",category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/2137072794,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,2,XX,Y64.1,"Contaminated medical or biological substance, injected or used for immunization",category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/439019788,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,2,XX,Y64.8,Contaminated medical or biological substance administered by other means,category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/1910940240,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,2,XX,Y64.9,Contaminated medical or biological substance administered by unspecified means,category,2,23,PL13.Z,"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",http://id.who.int/icd/entity/346910682,http://id.who.int/icd/release/11/2022-02/mms/1323892810/unspecified
category,1,XX,Y65,Other misadventures during surgical and medical care,block,1,23,nan,Causes of healthcare related harm or injury,http://id.who.int/icd/entity/558785723,http://id.who.int/icd/release/11/2022-02/mms/558785723
category,2,XX,Y65.0,Mismatched blood used in transfusion,category,2,23,PL14.3,Mismatched blood used in transfusion,http://id.who.int/icd/entity/1910441093,http://id.who.int/icd/release/11/2022-02/mms/1910441093
category,2,XX,Y65.1,Wrong fluid used in infusion,category,2,23,PL13.3,"Incorrect substance, as mode of injury or harm",http://id.who.int/icd/entity/1561862357,http://id.who.int/icd/release/11/2022-02/mms/1561862357
category,2,XX,Y65.2,Failure in suture or ligature during surgical operation,block,2,23,nan,"Surgical or other medical devices, implants or grafts associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1642025150,http://id.who.int/icd/release/11/2022-02/mms/1642025150
category,2,XX,Y65.3,Endotracheal tube wrongly placed during anaesthetic procedure,category,2,23,PL11.Z,Unspecified mode of injury or harm associated with a surgical or other medical procedure,http://id.who.int/icd/entity/389332198,http://id.who.int/icd/release/11/2022-02/mms/1162198017/unspecified
category,2,XX,Y65.4,Failure to introduce or to remove other tube or instrument,category,2,23,PL14.1,Non provision of necessary procedure,http://id.who.int/icd/entity/1692020594,http://id.who.int/icd/release/11/2022-02/mms/1798390433
category,2,XX,Y65.5,Performance of inappropriate operation,category,2,23,PL11.5,"Procedure undertaken at wrong site or wrong side, as mode of injury or harm",http://id.who.int/icd/entity/26338024,http://id.who.int/icd/release/11/2022-02/mms/40498080
category,2,XX,Y65.8,Other specified misadventures during surgical and medical care,block,1,23,nan,Causes of healthcare related harm or injury,http://id.who.int/icd/entity/558785723,http://id.who.int/icd/release/11/2022-02/mms/558785723
category,1,XX,Y66,Nonadministration of surgical and medical care,category,2,23,PL14.1,Non provision of necessary procedure,http://id.who.int/icd/entity/1407220773,http://id.who.int/icd/release/11/2022-02/mms/1798390433
category,1,XX,Y69,Unspecified misadventure during surgical and medical care,block,1,23,nan,Causes of healthcare related harm or injury,http://id.who.int/icd/entity/558785723,http://id.who.int/icd/release/11/2022-02/mms/558785723
block,2,XX,Y70-Y82,Medical devices associated with adverse incidents in diagnostic and therapeutic use,block,2,23,nan,"Surgical or other medical devices, implants or grafts associated with injury or harm in therapeutic use",http://id.who.int/icd/entity/1642025150,http://id.who.int/icd/release/11/2022-02/mms/1642025150
category,1,XX,Y70,Anaesthesiology devices associated with adverse incidents,category,2,23,PK90.Z,"Anaesthesiology devices associated with injury or harm, unspecified",http://id.who.int/icd/entity/310405692,http://id.who.int/icd/release/11/2022-02/mms/310405692/unspecified
modifiedcategory,2,XX,Y70.0,Anaesthesiology devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK90.0,"Anaesthesiology devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1434834647,http://id.who.int/icd/release/11/2022-02/mms/1434834647
modifiedcategory,2,XX,Y70.1,Anaesthesiology devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK90.1,"Anaesthesiology devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/818813763,http://id.who.int/icd/release/11/2022-02/mms/818813763
modifiedcategory,2,XX,Y70.2,"Anaesthesiology devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK90.2,"Anaesthesiology devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/1147358140,http://id.who.int/icd/release/11/2022-02/mms/1147358140
modifiedcategory,2,XX,Y70.3,"Anaesthesiology devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK90.3,"Anaesthesiology devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/556303914,http://id.who.int/icd/release/11/2022-02/mms/556303914
modifiedcategory,2,XX,Y70.8,"Anaesthesiology devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK90.4,"Anaesthesiology devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1526878209,http://id.who.int/icd/release/11/2022-02/mms/1526878209
category,1,XX,Y71,Cardiovascular devices associated with adverse incidents,category,2,23,PK91.Z,"Cardiovascular devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/2009835434,http://id.who.int/icd/release/11/2022-02/mms/2009835434/unspecified
modifiedcategory,2,XX,Y71.0,Cardiovascular devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK91.0,"Cardiovascular devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1232936534,http://id.who.int/icd/release/11/2022-02/mms/1232936534
modifiedcategory,2,XX,Y71.1,Cardiovascular devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,3,23,PK91.1Z,"Cardiovascular devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices, unspecified",http://id.who.int/icd/entity/741790660,http://id.who.int/icd/release/11/2022-02/mms/741790660/unspecified
modifiedcategory,2,XX,Y71.2,"Cardiovascular devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,3,23,PK91.2Z,"Cardiovascular devices associated with injury or harm, prosthetic or other implants, materials or accessory devices, unspecified",http://id.who.int/icd/entity/1486586685,http://id.who.int/icd/release/11/2022-02/mms/1486586685/unspecified
modifiedcategory,2,XX,Y71.3,"Cardiovascular devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK91.3,"Cardiovascular devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/1037061801,http://id.who.int/icd/release/11/2022-02/mms/1037061801
modifiedcategory,2,XX,Y71.8,"Cardiovascular devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK91.4,"Cardiovascular devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1207605376,http://id.who.int/icd/release/11/2022-02/mms/1207605376
category,1,XX,Y72,Otorhinolaryngological devices associated with adverse incidents,category,2,23,PK92.Z,"Otorhinolaryngological devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/57079639,http://id.who.int/icd/release/11/2022-02/mms/57079639/unspecified
modifiedcategory,2,XX,Y72.0,Otorhinolaryngological devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK92.0,"Otorhinolaryngological devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1224392298,http://id.who.int/icd/release/11/2022-02/mms/1224392298
modifiedcategory,2,XX,Y72.1,Otorhinolaryngological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK92.1,"Otorhinolaryngological devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/766604284,http://id.who.int/icd/release/11/2022-02/mms/766604284
modifiedcategory,2,XX,Y72.2,"Otorhinolaryngological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK92.2,"Otorhinolaryngological devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/1495016195,http://id.who.int/icd/release/11/2022-02/mms/1495016195
modifiedcategory,2,XX,Y72.3,"Otorhinolaryngological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK92.3,"Otorhinolaryngological devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/1012395671,http://id.who.int/icd/release/11/2022-02/mms/1012395671
modifiedcategory,2,XX,Y72.8,"Otorhinolaryngological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK92.4,"Otorhinolaryngological devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1182611648,http://id.who.int/icd/release/11/2022-02/mms/1182611648
category,1,XX,Y73,Gastroenterology and urology devices associated with adverse incidents,category,2,23,PK93.Z,"Gastroenterology or urology devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/1714240195,http://id.who.int/icd/release/11/2022-02/mms/1714240195/unspecified
modifiedcategory,2,XX,Y73.0,Gastroenterology and urology devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK93.0,"Gastroenterology or urology devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1409447657,http://id.who.int/icd/release/11/2022-02/mms/1409447657
modifiedcategory,2,XX,Y73.1,Gastroenterology and urology devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,3,23,PK93.1Z,"Gastroenterology or urology devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices, unspecified",http://id.who.int/icd/entity/826915709,http://id.who.int/icd/release/11/2022-02/mms/826915709/unspecified
